;0;1;2;3
46;0.14393939393939395;0.03551912568306011;0.02697495183044316;0.11153846153846154
47;0.16216216216216217;0.06493506493506493;0.0625;0.16666666666666666
48;0.2644927536231884;0.07119741100323625;0.08536585365853659;0.15587529976019185
49;0.24382716049382716;0.12612612612612611;0.13921113689095127;
50;0.007670182166826462;0.0029469548133595285;;0.0019665683382497543
51;0.003289473684210526;0.0016357688113413304;0.004645760743321719;0.0036363636363636364
52;0.0036469730123997084;0.0029515938606847697;0.005050505050505051;0.008428657435279952
53;0.007322175732217573;0.004452187379016648;0.005235602094240838;0.016008004002001
54;0.018452803406671398;0.004678727386150967;0.007024586051179127;0.02595529920692141
55;0.04689331770222743;0.006768953068592058;0.00760043431053203;0.03708133971291866
56;0.08247422680412371;0.017557861133280128;0.009584664536741214;0.06148282097649186
57;0.10461538461538461;0.021052631578947368;0.031746031746031744;0.08333333333333333
58;0.11627906976744186;0.04024767801857585;0.026415094339622643;0.06793478260869565
59;0.16793893129770993;0.02188183807439825;0.07142857142857142;
60;0.004648074369189907;0.0;;0.0023937761819269898
61;0.002413127413127413;0.0008789277081960009;0.0009891196834817012;0.005649717514124294
62;0.004466631634261692;0.0015912049761319254;0.003288572211564812;0.006678281068524971
63;0.007839127471029312;0.0030363718586471993;0.004618937644341801;0.009302325581395349
64;0.009864036256998134;0.0038919970810021892;0.006171781244642551;0.012284370099320438
65;0.016867469879518072;0.004932811702670522;0.007342143906020558;0.01609657947686117
66;0.03468208092485549;0.00677710843373494;0.010552451893234015;0.02917981072555205
67;0.05649717514124294;0.009302325581395349;0.015532544378698224;0.04591836734693878
68;0.05555555555555555;0.01643192488262911;0.028368794326241134;0.04675716440422323
69;0.0632279534109817;0.015698587127158554;0.03015873015873016;
70;0.002006688963210702;0.0006211180124223603;;0.002754237288135593
71;0.0021381227282446015;0.001811359813688705;0.002714554186677803;0.003755868544600939
72;0.003320788133717069;0.0018505789668481997;0.002793920429146178;0.003800253350223348
73;0.004632608415905289;0.0030294423932594908;0.003675285318202334;0.004014244091939139
74;0.005925925925925926;0.003343108504398827;0.0029752417383912444;0.006380570134815272
75;0.008008008008008008;0.004902628353533978;0.004421257405606154;0.008582016773941877
76;0.01870503597122302;0.0029749256268593286;0.0036637099884303894;0.01165396683101748
77;0.025442477876106196;0.004985044865403789;0.0047230571060541005;0.021760633036597428
78;0.029304029304029304;0.004629629629629629;0.012867647058823529;0.03058103975535168
79;0.034759358288770054;0.015258215962441314;0.0175;
80;0.0017942583732057417;0.0013695219123505977;;0.0024746906636670418
81;0.0033868676936523543;0.001598554350847929;0.0028973065779590084;0.0020930354246245617
82;0.002162216523356967;0.0018769272020378066;0.002290266367936271;0.0025824574121058354
83;0.0038640064157087657;0.002975339528234453;0.0025476161591653523;0.003124847419559592
84;0.004336340527338883;0.002791682710820177;0.002526423141108845;0.004069382979805687
85;0.007000350017500875;0.0038303437967115096;0.0031461531127848223;0.005225653206650831
86;0.008791924454575058;0.004413793103448276;0.003928028383172833;0.006679389312977099
87;0.0106458481192335;0.003284072249589491;0.009732360097323601;0.011307420494699646
88;0.012021857923497269;0.008944543828264758;0.004449388209121246;0.014977973568281937
89;0.019793459552495698;0.00909090909090909;0.009900990099009901;
90;0.00146163215590743;;;0.002319109461966605
91;0.0025545293770878365;;0.002357563850687623;0.0022813020970430817
92;0.0021410374546045855;;0.002605452251659262;0.002368931109569046
93;0.003538115149565777;;0.0025614809234246355;0.003254745645747716
94;0.00301586019333818;;0.002745061235981418;0.003865668035757429
95;0.004644749256114377;;0.0027725548934000445;0.005175304322472483
96;0.004942630185348632;;0.003094162903495568;0.0088999644001424
97;0.00942782834850455;;0.0047481770391724605;0.006264424662050775
98;0.010966057441253264;;0.004686976899899564;0.006704486848891181
99;0.010026737967914439;;0.0057251908396946565;
